warehouse_area_m2,daily_throughput,total_equipment_count,workers,shift_type,conveyor_count,rtv_agv_count,srm_count,robot_arm_count,rack_count,wms_implemented,agv_implemented,automation_level,season,day_of_week,equipment_age_years,condition_factor,conveyor_utilization,rtv_utilization,srm_utilization,robot_utilization,avg_conveyor_time,avg_rtv_time,avg_srm_time,avg_robot_time,equipment_efficiency,maintenance_frequency,processing_time_seconds,picking_accuracy_percent,error_rate_percent,labor_cost_per_order_krw
5000,5123,57,48,1,34,12,10,1,10,1,1,4,1,1,14,0.72,0.478,0.471,0.598,0.447,4.59,10.06,9.69,3.55,72.0,7.0,15.3,93.2,1.48,85000
5000,3028,25,15,1,12,2,9,2,10,0,0,2,3,7,9,0.8200000000000001,0.331,0.514,0.844,0.288,3.77,11.46,9.63,1.05,82.0,4.5,7.87,88.7,2.44,85000
10000,21181,95,76,1,41,18,30,6,20,1,1,5,3,5,7,0.86,0.371,0.592,0.809,0.455,5.94,7.38,7.87,2.34,86.0,3.5,6.62,98.0,0.68,85000
15000,31899,48,33,3,19,9,18,2,30,0,1,4,4,1,12,0.76,0.429,0.522,0.699,0.413,6.3,6.25,8.33,1.25,76.0,6.0,6.8,92.5,1.86,85000
5000,10328,29,30,2,11,6,11,1,10,0,0,3,1,6,6,0.88,0.471,0.53,0.557,0.267,3.82,6.78,5.08,1.81,88.0,3.0,9.41,92.8,1.66,85000
5000,3335,60,40,1,28,15,16,1,10,0,0,4,4,3,11,0.78,0.542,0.651,0.874,0.596,4.98,11.95,4.94,2.01,78.0,5.5,5.58,91.3,2.16,85000
30000,14523,57,51,2,30,12,13,2,60,1,1,4,2,3,13,0.74,0.31,0.693,0.527,0.559,4.56,9.53,8.08,1.56,74.0,6.5,9.08,94.7,1.39,85000
15000,9561,24,18,1,10,5,9,0,30,0,0,2,3,7,14,0.72,0.676,0.405,0.607,0.35,7.41,11.7,8.3,2.97,72.0,7.0,8.84,85.2,3.24,85000
5000,10160,29,31,3,13,7,9,0,10,1,0,2,4,7,9,0.8200000000000001,0.695,0.499,0.714,0.255,5.69,6.88,7.32,3.59,82.0,4.5,5.43,93.3,1.71,85000
30000,56733,25,28,2,11,5,8,1,60,0,1,3,3,2,10,0.8,0.695,0.45,0.638,0.505,7.77,8.23,8.98,1.76,80.0,5.0,5.79,92.6,1.84,85000
15000,10104,71,81,2,33,22,13,3,30,1,1,5,4,2,5,0.9,0.634,0.516,0.602,0.36,7.04,11.8,7.82,4.13,90.0,2.5,5.26,98.0,0.5,85000
5000,5789,84,69,1,42,14,25,3,10,1,1,5,1,5,2,0.96,0.567,0.567,0.543,0.586,5.87,6.91,5.87,4.2,96.0,1.0,7.4,98.0,0.5,85000
10000,5657,26,22,1,9,3,12,2,20,0,0,2,2,7,8,0.84,0.422,0.46,0.711,0.415,5.2,10.63,7.1,3.44,84.0,4.0,9.42,89.4,2.28,85000
10000,10272,20,18,3,7,8,5,0,20,1,0,2,1,2,14,0.72,0.772,0.523,0.772,0.591,7.15,9.95,8.42,4.75,72.0,7.0,14.39,90.1,2.27,85000
15000,10642,20,23,1,12,4,4,0,30,1,0,2,2,1,9,0.8200000000000001,0.482,0.589,0.77,0.284,7.18,7.74,5.12,2.63,82.0,4.5,7.49,93.2,1.71,85000
5000,10309,88,56,1,41,23,20,4,10,1,1,5,3,4,19,0.62,0.41,0.549,0.83,0.527,6.97,10.94,5.27,2.93,62.0,9.5,12.38,93.9,1.76,85000
5000,3364,33,28,1,11,8,11,3,10,1,0,3,4,6,3,0.94,0.387,0.502,0.59,0.344,4.15,9.48,8.79,4.15,94.0,1.5,5.0,98.0,0.83,85000
15000,9731,25,24,1,12,7,5,1,30,0,0,2,2,7,3,0.94,0.495,0.495,0.56,0.316,4.16,11.54,8.45,2.26,94.0,1.5,7.22,92.9,1.48,85000
15000,31942,25,28,3,9,3,11,2,30,0,1,2,1,4,12,0.76,0.317,0.646,0.58,0.432,5.33,8.52,9.34,2.75,76.0,6.0,13.1,88.5,2.34,85000
30000,65518,66,45,1,30,17,17,2,60,1,1,4,4,6,4,0.92,0.395,0.596,0.512,0.317,5.73,7.66,7.31,1.46,92.0,2.0,5.0,98.0,0.58,85000
10000,10420,76,62,1,34,10,30,2,20,1,1,5,1,5,5,0.9,0.333,0.475,0.729,0.207,4.25,7.38,5.5,3.14,90.0,2.5,9.3,98.0,0.5,85000
15000,17661,87,64,3,40,14,28,5,30,0,1,5,3,1,1,0.98,0.325,0.532,0.681,0.32,5.86,6.9,8.7,2.33,98.0,0.5,5.0,98.0,0.5,85000
30000,50383,50,46,3,20,17,9,4,60,1,1,4,3,4,6,0.88,0.516,0.5,0.665,0.441,8.0,8.96,5.25,1.65,88.0,3.0,6.14,98.0,0.76,85000
10000,8582,68,71,1,35,11,18,4,20,1,1,4,4,3,1,0.98,0.592,0.543,0.72,0.279,5.73,11.98,7.4,1.18,98.0,0.5,5.0,98.0,0.5,85000
15000,8998,62,64,3,32,13,13,4,30,1,0,5,3,3,17,0.6599999999999999,0.334,0.451,0.894,0.387,7.34,11.09,7.07,3.83,66.0,8.5,11.47,91.9,1.97,85000
5000,4362,29,22,2,11,9,8,1,10,1,0,3,4,2,11,0.78,0.321,0.676,0.744,0.523,4.92,8.83,9.21,2.66,78.0,5.5,5.48,92.9,1.72,85000
15000,16161,19,12,2,7,7,5,0,30,1,0,2,1,7,4,0.92,0.688,0.425,0.856,0.389,6.72,6.84,8.02,1.95,92.0,2.0,7.78,94.7,1.15,85000
30000,68116,36,24,1,17,4,14,1,60,1,1,3,3,4,12,0.76,0.314,0.68,0.709,0.217,4.71,6.46,6.36,3.68,76.0,6.0,8.5,93.8,1.47,85000
30000,35131,33,31,2,13,7,10,3,60,0,1,3,4,7,15,0.7,0.768,0.687,0.843,0.538,3.49,11.96,6.4,1.65,70.0,7.5,6.99,88.6,2.48,85000
30000,63864,23,24,3,10,4,8,1,60,1,0,2,4,6,5,0.9,0.747,0.417,0.739,0.428,3.18,9.08,7.66,1.77,90.0,2.5,5.0,94.3,1.26,85000
10000,21246,43,51,2,15,13,14,1,20,1,1,4,2,3,15,0.7,0.437,0.481,0.828,0.484,7.91,10.27,6.51,3.8,70.0,7.5,12.77,96.0,1.57,85000
10000,6582,43,36,1,28,6,8,1,20,1,1,4,2,5,13,0.74,0.465,0.438,0.69,0.5,4.89,11.22,6.32,2.4,74.0,6.5,10.49,96.9,1.39,85000
15000,24895,36,25,3,16,8,11,1,30,1,1,3,3,4,16,0.6799999999999999,0.512,0.553,0.586,0.421,7.9,6.44,5.7,1.97,68.0,8.0,9.66,93.1,1.83,85000
30000,68800,85,60,3,41,13,27,4,60,1,0,5,4,5,19,0.62,0.367,0.427,0.863,0.414,7.29,6.35,7.16,3.16,62.0,9.5,7.64,92.3,2.2,85000
15000,13154,41,36,2,13,12,13,3,30,1,1,3,2,5,11,0.78,0.61,0.675,0.685,0.241,5.29,8.25,7.47,2.75,78.0,5.5,8.54,95.5,1.38,85000
15000,7436,47,32,3,25,4,15,3,30,1,0,3,2,5,14,0.72,0.762,0.635,0.572,0.52,6.21,10.01,8.99,3.3,72.0,7.0,14.82,90.6,2.06,85000
15000,8342,49,31,2,23,9,15,2,30,0,0,3,4,3,2,0.96,0.488,0.546,0.663,0.46,4.78,11.78,9.62,4.39,96.0,1.0,5.0,95.6,1.02,85000
10000,8348,25,29,1,9,7,9,0,20,1,0,2,1,6,10,0.8,0.463,0.636,0.86,0.287,6.13,8.35,9.94,2.92,80.0,5.0,12.45,90.7,1.82,85000
5000,12657,19,21,2,8,6,4,1,10,0,1,2,4,5,11,0.78,0.439,0.487,0.795,0.212,4.9,8.45,6.91,3.68,78.0,5.5,5.32,90.1,2.21,85000
5000,9192,39,31,1,18,12,6,3,10,1,0,3,1,5,2,0.96,0.717,0.41,0.607,0.388,3.38,10.24,6.36,2.09,96.0,1.0,6.6,97.6,0.71,85000
10000,21517,54,52,3,21,13,17,3,20,1,1,4,1,2,12,0.76,0.636,0.694,0.713,0.286,6.13,9.08,7.2,2.91,76.0,6.0,13.77,98.0,1.3,85000
5000,5723,19,16,2,7,2,10,0,10,1,0,2,3,5,10,0.8,0.512,0.678,0.587,0.477,6.54,11.53,8.28,3.34,80.0,5.0,9.08,92.7,1.82,85000
5000,9818,35,31,1,17,8,9,1,10,1,1,3,1,2,10,0.8,0.701,0.559,0.774,0.449,3.76,11.07,5.17,4.73,80.0,5.0,12.49,94.5,1.29,85000
15000,25447,32,25,3,14,6,10,2,30,0,0,2,4,6,18,0.64,0.696,0.588,0.678,0.237,6.1,6.98,4.46,3.66,64.0,9.0,7.72,82.4,3.88,85000
10000,5485,23,23,1,7,7,9,0,20,1,0,2,4,1,19,0.62,0.65,0.407,0.845,0.263,5.57,9.58,6.75,2.36,62.0,9.5,7.15,85.0,2.83,85000
10000,19372,37,25,3,17,4,14,2,20,0,1,3,3,2,10,0.8,0.76,0.611,0.807,0.351,7.55,10.74,8.5,4.88,80.0,5.0,7.43,91.7,1.84,85000
5000,9866,27,26,3,8,6,12,1,10,1,0,2,2,6,6,0.88,0.573,0.686,0.573,0.442,4.06,9.68,8.34,3.89,88.0,3.0,7.88,93.0,1.37,85000
15000,31528,33,27,3,13,8,11,1,30,1,1,2,3,5,17,0.6599999999999999,0.417,0.422,0.736,0.554,4.82,9.89,5.39,3.23,66.0,8.5,11.16,90.2,2.08,85000
30000,20002,59,38,2,23,17,18,1,60,1,1,4,1,7,9,0.8200000000000001,0.708,0.612,0.525,0.562,6.95,7.37,6.35,2.07,82.0,4.5,9.35,96.6,1.03,85000
5000,5307,89,85,3,41,19,23,6,10,1,1,5,3,1,2,0.96,0.421,0.451,0.658,0.507,7.69,8.56,8.64,2.88,96.0,1.0,5.0,98.0,0.5,85000
15000,10467,68,51,2,25,11,30,2,30,1,0,5,2,4,14,0.72,0.527,0.662,0.728,0.551,3.98,7.0,7.45,2.85,72.0,7.0,13.08,95.5,1.64,85000
10000,6986,26,20,1,14,2,8,2,20,1,1,2,2,4,2,0.96,0.605,0.613,0.764,0.246,4.46,6.78,9.06,3.99,96.0,1.0,6.18,97.9,0.74,85000
10000,18589,22,20,1,6,3,11,2,20,1,0,2,3,1,6,0.88,0.79,0.561,0.682,0.385,5.14,9.19,5.64,4.71,88.0,3.0,6.84,94.2,1.37,85000
5000,3130,57,64,2,20,13,20,4,10,1,1,4,1,3,4,0.92,0.617,0.45,0.662,0.56,3.83,9.98,5.23,2.66,92.0,2.0,8.01,98.0,0.58,85000
5000,10154,20,21,3,13,4,3,0,10,0,0,2,3,3,5,0.9,0.785,0.642,0.644,0.393,4.46,9.58,8.3,2.79,90.0,2.5,5.75,91.5,1.8,83000
30000,24386,46,38,2,24,8,11,3,60,0,0,4,1,1,11,0.78,0.451,0.483,0.846,0.201,4.01,9.54,4.97,4.94,78.0,5.5,13.46,91.3,2.16,85000
15000,30120,48,33,3,23,13,10,2,30,1,1,4,2,4,16,0.6799999999999999,0.56,0.656,0.783,0.449,5.48,7.79,4.72,2.64,68.0,8.0,10.45,92.1,1.66,85000
15000,38781,20,19,2,9,5,6,0,30,0,1,2,2,3,14,0.72,0.761,0.415,0.692,0.489,4.97,7.3,8.55,4.14,72.0,7.0,9.9,88.0,2.59,85000
15000,14849,52,54,2,19,11,20,2,30,1,1,4,1,7,4,0.92,0.652,0.604,0.745,0.258,7.18,8.55,5.33,1.35,92.0,2.0,9.5,98.0,0.58,85000
5000,3404,73,56,1,23,20,28,2,10,1,1,5,4,4,11,0.78,0.628,0.623,0.682,0.233,6.86,6.29,8.31,4.64,78.0,5.5,5.29,97.5,1.04,85000
30000,31712,38,39,3,25,5,6,2,60,1,0,3,3,4,16,0.6799999999999999,0.471,0.688,0.819,0.383,4.0,10.87,4.94,1.84,68.0,8.0,11.25,88.2,2.28,85000
5000,3178,39,39,3,18,9,10,2,10,1,0,3,2,7,12,0.76,0.666,0.503,0.766,0.56,6.63,10.27,6.29,4.65,76.0,6.0,10.34,91.4,1.83,85000
30000,24822,65,49,2,25,21,14,5,60,1,1,5,4,4,4,0.92,0.665,0.49,0.681,0.251,7.01,9.39,9.41,2.98,92.0,2.0,5.0,98.0,0.5,85000
15000,24822,31,28,1,20,4,5,2,30,1,0,3,2,2,4,0.92,0.369,0.435,0.62,0.598,4.63,11.62,6.35,2.76,92.0,2.0,6.78,98.0,0.94,85000
5000,5127,80,89,2,47,11,16,6,10,1,1,5,3,6,12,0.76,0.754,0.45,0.504,0.229,4.12,6.2,7.02,2.26,76.0,6.0,9.01,97.6,1.13,85000
15000,7678,23,21,3,9,8,5,1,30,1,0,2,1,5,18,0.64,0.362,0.559,0.653,0.255,7.91,8.22,7.75,2.96,64.0,9.0,15.75,84.8,2.72,85000
5000,5867,42,48,1,15,17,8,2,10,1,0,4,4,4,3,0.94,0.313,0.533,0.542,0.448,6.1,6.23,5.74,2.65,94.0,1.5,5.0,98.0,0.62,85000
5000,10301,28,19,1,15,6,6,1,10,1,0,2,1,5,9,0.8200000000000001,0.652,0.623,0.775,0.335,3.56,7.69,5.26,1.55,82.0,4.5,11.39,90.8,1.71,85000
10000,9965,26,20,1,11,6,7,2,20,1,1,2,3,2,4,0.92,0.569,0.418,0.722,0.517,5.87,7.59,8.01,2.45,92.0,2.0,5.0,97.8,0.92,85000
10000,10336,71,79,2,25,22,21,3,20,1,1,5,1,4,17,0.6599999999999999,0.629,0.661,0.857,0.457,5.63,7.99,9.88,2.28,66.0,8.5,21.06,95.4,1.58,85000
15000,7465,41,42,1,23,10,7,1,30,0,0,3,3,3,4,0.92,0.536,0.409,0.89,0.289,5.36,6.37,7.13,2.52,92.0,2.0,5.29,94.2,1.34,85000
10000,9166,36,35,1,10,12,13,1,20,1,0,3,3,6,8,0.84,0.521,0.643,0.702,0.481,6.73,7.52,9.25,2.84,84.0,4.0,6.64,94.0,1.39,85000
15000,32059,61,66,2,35,10,11,5,30,1,1,5,2,4,4,0.92,0.732,0.508,0.756,0.569,3.76,9.4,8.59,4.03,92.0,2.0,8.23,98.0,0.5,85000
15000,26707,22,18,2,15,3,4,0,30,0,0,2,2,2,2,0.96,0.337,0.461,0.537,0.225,4.34,9.43,9.79,4.5,96.0,1.0,6.1,93.6,1.32,84320
30000,62076,53,34,1,20,14,18,1,60,1,0,4,4,2,5,0.9,0.678,0.651,0.729,0.548,6.23,11.68,5.69,3.38,90.0,2.5,5.0,98.0,0.84,85000
15000,26341,60,56,2,34,8,14,4,30,1,0,4,4,7,8,0.84,0.724,0.633,0.79,0.48,5.8,6.37,7.93,2.87,84.0,4.0,5.97,96.8,1.18,85000
10000,7048,24,14,3,11,2,11,0,20,0,0,2,4,4,9,0.8200000000000001,0.49,0.673,0.677,0.499,7.65,11.45,4.34,1.82,82.0,4.5,5.0,88.7,2.44,85000
15000,7734,23,26,2,12,5,5,1,30,0,0,3,3,6,11,0.78,0.744,0.693,0.723,0.426,4.49,9.51,6.64,2.21,78.0,5.5,7.38,89.3,2.46,85000
10000,9730,85,67,3,44,23,13,5,20,1,1,5,2,2,13,0.74,0.794,0.532,0.76,0.22,6.27,11.11,9.65,4.99,74.0,6.5,11.86,97.4,1.22,85000
5000,7851,86,58,1,45,21,15,5,10,1,1,5,1,3,9,0.8200000000000001,0.623,0.568,0.518,0.573,6.14,11.96,7.22,3.84,82.0,4.5,9.09,98.0,0.86,85000
15000,34105,46,55,2,16,13,13,4,30,1,1,4,4,5,14,0.72,0.469,0.69,0.541,0.399,5.14,7.96,7.87,1.52,72.0,7.0,7.33,93.9,1.48,85000
30000,17515,15,9,2,6,3,5,1,60,0,0,2,4,2,6,0.88,0.44,0.614,0.722,0.244,7.66,8.71,8.41,3.0,88.0,3.0,5.0,90.8,1.96,85000
15000,7416,25,20,1,9,7,8,1,30,1,0,2,3,5,10,0.8,0.666,0.508,0.777,0.206,4.62,7.91,8.49,2.26,80.0,5.0,8.78,92.0,1.82,85000
30000,26245,59,47,2,35,8,15,1,60,0,1,4,2,1,6,0.88,0.386,0.464,0.713,0.271,6.17,7.75,8.75,4.23,88.0,3.0,8.39,96.7,1.09,85000
10000,10531,25,15,2,14,3,6,2,20,0,0,2,2,7,13,0.74,0.752,0.429,0.601,0.465,6.37,7.88,8.21,2.55,74.0,6.5,10.9,85.9,3.08,85000
10000,15475,40,45,2,14,12,11,3,20,1,0,3,3,1,19,0.62,0.548,0.404,0.88,0.519,3.96,7.73,9.9,2.49,62.0,9.5,12.27,88.1,2.62,85000
15000,12038,18,17,1,10,2,4,2,30,1,0,2,4,4,4,0.92,0.472,0.505,0.717,0.353,3.01,10.39,8.51,3.99,92.0,2.0,5.0,95.3,1.15,85000
30000,26128,32,28,3,15,7,8,2,60,1,0,4,1,4,10,0.8,0.592,0.505,0.837,0.344,4.3,11.15,6.25,1.07,80.0,5.0,9.06,95.2,1.4,85000
5000,12637,25,19,3,12,7,5,1,10,1,1,3,2,1,1,0.98,0.682,0.675,0.595,0.372,3.61,8.74,4.8,3.09,98.0,0.5,5.61,98.0,0.5,85000
10000,14526,44,30,1,24,9,9,2,20,0,1,3,4,6,4,0.92,0.505,0.516,0.78,0.204,4.69,7.82,9.21,3.12,92.0,2.0,5.0,95.9,1.07,85000
10000,9984,23,18,2,14,3,4,2,20,0,0,2,1,6,9,0.8200000000000001,0.674,0.685,0.7,0.364,3.39,11.35,5.48,1.26,82.0,4.5,12.21,88.7,2.44,85000
5000,8247,46,46,3,18,11,15,2,10,1,1,3,4,6,7,0.86,0.427,0.447,0.777,0.237,7.69,10.96,9.15,4.63,86.0,3.5,5.0,98.0,1.02,85000
10000,22966,71,81,2,24,24,20,3,20,1,1,5,4,6,3,0.94,0.594,0.514,0.633,0.542,7.37,9.49,7.15,4.27,94.0,1.5,5.0,98.0,0.5,85000
10000,24777,39,33,2,17,6,13,3,20,1,1,4,2,2,10,0.8,0.49,0.621,0.56,0.402,4.06,6.45,7.7,4.81,80.0,5.0,11.01,97.1,1.12,85000
10000,17515,34,27,3,13,7,12,2,20,0,0,2,3,6,13,0.74,0.753,0.563,0.87,0.429,3.35,9.32,7.45,1.86,74.0,6.5,6.75,85.9,3.08,85000
15000,27506,39,26,3,17,11,10,1,30,1,1,3,4,5,12,0.76,0.781,0.557,0.721,0.577,7.61,11.3,4.59,3.54,76.0,6.0,5.27,95.7,1.47,85000
15000,35132,41,44,2,21,7,10,3,30,1,1,4,1,7,10,0.8,0.327,0.547,0.537,0.264,4.92,6.93,9.78,4.79,80.0,5.0,12.89,98.0,1.12,85000
10000,5263,54,61,3,24,16,13,1,20,0,1,4,4,6,16,0.6799999999999999,0.391,0.669,0.798,0.242,7.91,10.39,9.1,1.19,68.0,8.0,6.68,89.8,2.37,85000
10000,20370,29,19,2,14,9,5,1,20,1,1,3,4,3,17,0.6599999999999999,0.62,0.686,0.893,0.461,5.61,9.65,6.29,4.95,66.0,8.5,7.27,88.4,1.92,85000
10000,19324,64,61,1,30,15,18,1,20,1,0,4,4,3,1,0.98,0.507,0.573,0.603,0.341,4.07,9.43,8.18,3.69,98.0,0.5,5.0,98.0,0.5,85000
5000,10133,51,48,1,26,8,15,2,10,0,1,4,4,1,12,0.76,0.373,0.582,0.696,0.238,4.98,9.09,8.96,1.3,76.0,6.0,7.07,92.9,1.86,85000
15000,13003,38,42,1,18,4,15,1,30,1,1,3,1,1,13,0.74,0.551,0.582,0.747,0.268,6.43,8.71,7.1,1.12,74.0,6.5,12.79,94.9,1.56,85000
15000,28547,55,59,3,21,20,11,3,30,1,1,5,2,4,14,0.72,0.693,0.554,0.825,0.399,7.78,10.52,5.03,4.32,72.0,7.0,12.15,96.5,1.31,85000
5000,8077,60,56,2,34,16,8,2,10,1,1,4,4,3,2,0.96,0.737,0.487,0.616,0.282,5.38,9.09,5.25,3.43,96.0,1.0,5.0,98.0,0.5,85000
10000,22932,37,43,2,22,5,8,2,20,1,1,3,3,7,16,0.6799999999999999,0.723,0.507,0.593,0.451,7.61,7.1,8.82,2.91,68.0,8.0,10.38,91.3,1.83,85000
30000,48714,30,32,2,16,4,9,1,60,1,0,3,3,7,11,0.78,0.399,0.428,0.53,0.534,5.19,6.02,9.25,4.51,78.0,5.5,9.26,93.7,1.72,85000
10000,18806,59,43,2,24,12,20,3,20,1,1,4,4,7,6,0.88,0.761,0.453,0.711,0.521,4.08,9.16,5.44,4.04,88.0,3.0,5.08,98.0,0.76,85000
10000,21387,67,78,1,33,15,15,4,20,1,1,4,3,3,11,0.78,0.482,0.487,0.741,0.265,5.74,11.15,7.09,3.73,78.0,5.5,8.26,95.4,1.21,85000
10000,5606,54,42,2,24,12,14,4,20,1,0,4,2,1,4,0.92,0.544,0.561,0.833,0.337,3.87,9.31,9.67,3.07,92.0,2.0,7.04,98.0,0.73,85000
5000,2414,38,25,2,25,6,5,2,10,1,0,3,2,4,16,0.6799999999999999,0.687,0.42,0.863,0.313,7.49,10.64,9.23,1.86,68.0,8.0,13.79,89.6,2.28,85000
30000,70547,22,24,1,6,4,12,0,60,1,1,2,2,4,13,0.74,0.703,0.599,0.631,0.35,7.49,6.1,8.19,4.82,74.0,6.5,10.6,90.9,1.72,85000
30000,35766,82,82,3,50,10,16,6,60,1,0,5,3,4,3,0.94,0.768,0.643,0.562,0.356,6.34,11.63,9.93,4.05,94.0,1.5,5.42,98.0,0.5,85000
5000,3047,58,46,3,21,16,16,5,10,1,1,5,4,2,11,0.78,0.592,0.582,0.748,0.539,3.85,8.2,7.52,2.13,78.0,5.5,6.71,98.0,1.04,85000
5000,12992,94,106,1,46,25,20,3,10,1,1,5,4,3,10,0.8,0.745,0.54,0.859,0.403,6.44,11.87,5.42,1.67,80.0,5.0,5.71,98.0,0.95,85000
5000,7789,49,36,3,16,13,19,1,10,1,1,4,2,5,4,0.92,0.522,0.684,0.554,0.507,6.09,10.92,7.6,4.85,92.0,2.0,7.54,98.0,0.58,85000
30000,21443,40,45,3,21,6,11,2,60,0,0,3,1,6,3,0.94,0.631,0.648,0.774,0.414,4.18,10.46,6.84,2.18,94.0,1.5,7.93,94.9,1.18,85000
30000,25297,76,68,2,32,20,18,6,60,1,1,5,3,3,16,0.6799999999999999,0.38,0.464,0.75,0.524,4.65,7.04,5.26,3.48,68.0,8.0,10.88,93.2,1.49,85000
5000,10460,92,66,3,43,19,25,5,10,1,1,5,3,2,7,0.86,0.318,0.599,0.709,0.528,4.5,10.89,6.55,1.39,86.0,3.5,6.25,98.0,0.68,85000
10000,26125,35,36,2,13,7,12,3,20,0,1,3,2,1,6,0.88,0.695,0.495,0.842,0.521,6.31,7.95,7.1,2.78,88.0,3.0,8.33,94.8,1.33,85000
10000,16124,66,54,2,25,20,18,3,20,1,1,5,3,7,19,0.62,0.391,0.427,0.6,0.314,6.24,6.97,9.58,3.22,62.0,9.5,11.3,93.0,1.76,85000
5000,2963,40,34,2,17,10,12,1,10,1,0,3,3,1,14,0.72,0.427,0.4,0.527,0.218,7.11,11.02,8.36,2.41,72.0,7.0,9.57,90.1,2.06,85000
5000,2949,44,40,1,22,7,13,2,10,1,0,3,1,1,19,0.62,0.45,0.658,0.873,0.499,4.16,8.0,4.21,4.33,62.0,9.5,20.04,88.2,2.62,85000
15000,30173,63,39,2,26,21,12,4,30,1,1,5,2,2,11,0.78,0.48,0.567,0.788,0.3,3.79,7.67,4.01,1.48,78.0,5.5,9.32,98.0,1.04,85000
10000,22649,56,60,3,25,16,11,4,20,1,1,4,1,6,15,0.7,0.77,0.609,0.52,0.317,3.25,10.98,9.44,1.45,70.0,7.5,15.89,94.7,1.57,85000
30000,19223,56,38,2,31,10,13,2,60,1,1,4,3,7,8,0.84,0.693,0.5,0.833,0.446,6.48,7.77,7.29,3.54,84.0,4.0,7.41,98.0,0.94,85000
10000,18502,48,41,3,19,12,14,3,20,1,1,4,3,7,13,0.74,0.705,0.588,0.779,0.349,5.4,7.18,8.08,1.89,74.0,6.5,9.12,94.8,1.39,85000
15000,14455,24,15,3,10,6,7,1,30,1,1,3,1,2,14,0.72,0.567,0.429,0.816,0.427,6.62,8.51,6.29,1.39,72.0,7.0,16.62,93.1,1.65,85000
10000,8489,65,66,3,31,17,14,3,20,0,1,4,2,2,3,0.94,0.477,0.409,0.715,0.569,5.98,11.83,4.82,3.27,94.0,1.5,8.07,98.0,0.7,85000
15000,31354,78,79,1,27,25,22,4,30,1,1,5,3,3,4,0.92,0.688,0.686,0.532,0.414,4.56,7.35,7.03,3.42,92.0,2.0,5.55,98.0,0.5,85000
10000,6558,57,47,3,23,13,17,4,20,1,0,4,1,7,11,0.78,0.628,0.641,0.755,0.226,4.71,11.94,5.18,3.35,78.0,5.5,10.67,95.8,1.51,85000
5000,8504,66,77,1,28,16,19,3,10,1,1,4,2,1,12,0.76,0.433,0.478,0.695,0.384,5.17,8.98,9.92,2.19,76.0,6.0,9.2,95.4,1.3,85000
30000,68882,51,43,1,24,6,20,1,60,1,1,4,4,7,13,0.74,0.33,0.451,0.818,0.2,4.41,9.5,7.57,4.11,74.0,6.5,7.14,95.4,1.39,85000
10000,10173,56,46,3,26,12,12,6,20,1,1,5,3,3,14,0.72,0.702,0.565,0.608,0.514,4.35,10.4,7.66,1.68,72.0,7.0,8.65,95.7,1.31,85000
15000,29099,19,15,1,6,5,7,1,30,0,0,2,3,1,7,0.86,0.66,0.597,0.562,0.307,4.97,7.68,5.37,4.22,86.0,3.5,6.06,90.1,2.12,85000
5000,4085,20,13,3,5,7,7,1,10,0,0,2,4,5,2,0.96,0.666,0.475,0.647,0.529,3.57,11.01,7.84,2.37,96.0,1.0,5.0,93.6,1.32,85000
15000,16530,26,27,2,14,3,9,0,30,1,0,2,3,1,14,0.72,0.319,0.549,0.559,0.395,3.71,8.62,4.66,1.88,72.0,7.0,9.04,89.0,2.27,85000
10000,19824,45,45,1,25,6,12,2,20,0,1,3,2,3,16,0.6799999999999999,0.422,0.505,0.565,0.292,3.38,11.52,7.18,2.59,68.0,8.0,15.81,88.6,2.61,85000
10000,18176,44,30,1,22,6,14,2,20,1,0,4,1,4,7,0.86,0.798,0.58,0.513,0.233,5.41,8.44,7.64,2.76,86.0,3.5,10.3,98.0,1.06,85000
30000,70598,46,49,3,21,12,11,2,60,1,0,3,2,7,1,0.98,0.509,0.639,0.717,0.575,3.98,11.94,5.79,3.57,98.0,0.5,5.0,98.0,0.6,85000
30000,65068,51,60,3,25,10,13,3,60,1,1,4,2,5,16,0.6799999999999999,0.494,0.503,0.509,0.344,7.45,10.14,4.87,3.36,68.0,8.0,12.97,94.9,1.66,85000
10000,5594,39,43,2,16,9,13,1,20,1,0,4,4,2,4,0.92,0.433,0.554,0.692,0.442,5.4,11.61,5.44,2.1,92.0,2.0,5.0,98.0,0.73,85000
30000,65493,23,14,1,6,7,10,0,60,0,0,2,4,6,11,0.78,0.571,0.68,0.691,0.424,5.98,8.46,9.03,1.74,78.0,5.5,6.66,87.3,2.76,85000
10000,15769,35,34,3,20,8,6,1,20,0,0,3,4,1,8,0.84,0.369,0.655,0.879,0.344,5.59,10.67,7.37,4.97,84.0,4.0,6.07,91.4,1.98,85000
5000,2484,30,30,3,15,6,7,2,10,0,0,2,2,2,11,0.78,0.478,0.446,0.776,0.584,6.2,9.7,7.32,1.35,78.0,5.5,9.75,87.3,2.76,85000
30000,56777,46,49,3,23,8,14,1,60,1,1,4,4,4,19,0.62,0.53,0.636,0.511,0.223,3.34,10.39,7.01,2.48,62.0,9.5,9.13,90.2,1.93,85000
30000,46727,57,63,2,30,18,8,1,60,1,1,4,1,5,4,0.92,0.358,0.652,0.811,0.331,6.29,6.74,7.04,1.07,92.0,2.0,7.62,98.0,0.58,85000
